"arm","rep","condition","method","n","n_used","elapsed","error_msg","silhouette","davies_bouldin","nmi","ess_retention","rv_coefficient","effect_bias","nystrom_error","silhouette_anchor","davies_bouldin_anchor","nmi_anchor","ess_retention_anchor"
"D",45,"complete","DIABLO",300,300,1.123,"",0.410252345039465,0.977538197696506,0.848939386093258,1,0.90535582351634,0.198700794490416,NA,0.410252345039465,0.977538197696506,0.848939386093258,1
"D",45,"complete","MOFA2",300,300,11.272,"",0.333631120347686,1.20779076740647,0.861329582794576,1,0.951165330690454,0.115520087432907,NA,0.333631120347686,1.20779076740647,0.861329582794576,1
"D",45,"mcar30","GRAMA",300,264,4.202,"",0.288277946671894,1.30971022309475,0.499675260328495,0.88,0.436416659430599,0.32182422200478,NA,0.73899207624233,0.558584455441549,1,1
"D",45,"mcar30","DIABLO",300,154,0.574000000000002,"",0.444796687739998,0.888406701304909,0.920195912406555,0.513333333333333,0.903178335766073,0.387533553857135,NA,0.444796687739998,0.888406701304909,0.920195912406555,1
"D",45,"mcar30","MOFA2",300,264,2.289,"",0.24629300237063,1.42696423757207,0.746864281821145,1,0.816314010657582,0.292820810087499,NA,0.360283581048798,1.08947128714678,0.934980890542391,1
"D",45,"mcar30","ImputeDIABLO",300,300,1.448,"",0.260165674856919,1.28974373522296,0.66095495410026,1,0.710599137053837,0.333352937798843,NA,0.438277510670638,0.915801347882676,0.88281532598477,1
"D",45,"mcar50","GRAMA",300,225,3.884,"",0.151063723790107,1.697468026393,0.26571339601898,0.75,0.303325567695223,0.395766954261235,NA,0.790402457224921,0.472092979364936,1,1
"D",45,"mcar50","DIABLO",300,82,0.396000000000001,"",0.459288759555831,0.871805747217555,0.928165639762769,0.273333333333333,0.910760282626248,0.520968593397707,NA,0.459288759555831,0.871805747217555,0.928165639762769,1
"D",45,"mcar50","MOFA2",300,225,1.772,"",0.167615523470871,1.70453360510862,0.56590122749013,1,0.699099067577721,0.285199060557999,NA,0.346915313644668,1.12831698117715,0.817696642652103,1
"D",45,"mcar50","ImputeDIABLO",300,300,1.149,"",0.171838219671084,1.50049181320252,0.438167318887363,1,0.583172824145431,0.254086808660782,NA,0.435681683752996,0.919381434942482,0.817160521869103,1
"D",45,"mar","GRAMA",300,261,4.371,"",0.205199132227588,1.46247143675577,0.350753508676363,0.87,0.395110851853726,0.437283106763477,NA,0.677252563097592,0.615273114622014,1,1
"D",45,"mar","DIABLO",300,138,0.532999999999994,"",0.447251031577854,0.903101076598881,0.936236649516427,0.46,0.912237027845539,0.189097522877534,NA,0.447251031577854,0.903101076598881,0.936236649516427,1
"D",45,"mar","MOFA2",300,261,2.1,"",0.251056632009851,1.41291122337753,0.771396907601227,1,0.809860177941852,0.30141690754507,NA,0.355637935739726,1.09296391364636,0.923808024071794,1
"D",45,"mar","ImputeDIABLO",300,300,1.32400000000001,"",0.24739816089157,1.32396335636541,0.722961553712121,1,0.698640330165735,0.332408819872185,NA,0.420197013975157,0.97295183650056,0.923808024071794,1
"D",46,"complete","GRAMA",300,300,4.409,"",0.575478817166661,0.697716581835027,0.977760764826701,1,0.73480035315946,0.225567621476862,NA,0.575478817166661,0.697716581835027,0.977760764826701,1
"D",46,"complete","DIABLO",300,300,1.193,"",0.345886255474088,1.17542346286268,0.771304982332848,1,0.890557639345547,0.128992846515772,NA,0.345886255474088,1.17542346286268,0.771304982332848,1
"D",46,"complete","MOFA2",300,300,9.755,"",0.266879229579503,1.49053726268816,0.738433762751656,1,0.943230216639922,0.0827718079997808,NA,0.266879229579503,1.49053726268816,0.738433762751656,1
"D",46,"mcar30","GRAMA",300,272,4.436,"",0.258979948365881,1.28469849679702,0.487618083862433,0.906666666666667,0.390613740282552,0.233233336616651,NA,0.71986269092465,0.550451486069095,1,1
"D",46,"mcar30","DIABLO",300,153,0.602,"",0.386565162451914,1.0453747974005,0.898272787345364,0.51,0.84849621678918,0.097170660408155,NA,0.386565162451914,1.0453747974005,0.898272787345364,1
"D",46,"mcar30","MOFA2",300,272,1.049,"",0.219768469636351,1.62632549643461,0.656359714526799,1,0.852026634513453,0.155472061612668,NA,0.291578436746671,1.39354808891542,0.865167689698856,1
"D",46,"mcar30","ImputeDIABLO",300,300,1.398,"",0.264660453643781,1.34100507170977,0.653344775051618,1,0.724985516604198,0.31543807150441,NA,0.394072455440474,1.04715277036739,0.842637258580323,1
"D",46,"mcar50","GRAMA",300,231,3.78,"",0.108743148063343,1.72412342255993,0.327229808664782,0.77,0.278106309686216,0.732604822968574,NA,0.712332860857011,0.59670809513003,1,1
"D",46,"mcar50","DIABLO",300,81,0.407,"",0.401629573371531,0.984404528485991,0.940990768585479,0.27,0.878122572016826,0.398279357904772,NA,0.401629573371531,0.984404528485991,0.940990768585479,1
"D",46,"mcar50","MOFA2",300,231,1.901,"",0.155795429348319,1.89161380860769,0.489227704840054,1,0.738359373639479,0.170501992374603,NA,0.282959113873244,1.34779611547187,0.863015512880158,1
"D",46,"mcar50","ImputeDIABLO",300,300,1.15,"",0.174168721396964,1.58940602137261,0.477351492063328,1,0.58451417816712,0.194101474787174,NA,0.390973629654787,1.03634517985782,0.940990768585479,1
"D",46,"mar","GRAMA",300,265,4.263,"",0.261395590918499,1.45052163210927,0.463044769473548,0.883333333333333,0.37554313253502,0.413151874249766,NA,0.738323480055676,0.428341728739301,1,1
"D",46,"mar","DIABLO",300,148,0.729999999999997,"",0.405771662485127,0.954393609318353,0.886125604980243,0.493333333333333,0.886202429058719,0.313104078931059,NA,0.405771662485127,0.954393609318353,0.886125604980243,1
"D",46,"mar","MOFA2",300,265,1.14100000000001,"",0.211280769262041,1.78968223205077,0.519456806145995,1,0.816733812228641,0.25907540697345,NA,0.304711921809495,1.32974177117289,0.726773273086566,1
"D",46,"mar","ImputeDIABLO",300,300,1.225,"",0.210130226814529,1.48377563638576,0.622244814232054,1,0.689512839016884,0.317570976271214,NA,0.380075237485882,1.03914734576944,0.828641785394978,1
"D",47,"complete","GRAMA",300,300,4.47,"",0.692580969541737,0.628593346462896,0.965039972956862,1,0.687852286181757,0.377117051155327,NA,0.692580969541737,0.628593346462896,0.965039972956862,1
"D",47,"complete","DIABLO",300,300,1.187,"",0.380262058871193,1.08125994008127,0.899320691470023,1,0.914510000690759,0.132169335239897,NA,0.380262058871193,1.08125994008127,0.899320691470023,1
"D",47,"complete","MOFA2",300,300,9.407,"",0.344240010115942,1.18637252458154,0.895260584339815,1,0.948245409605166,0.110227626359979,NA,0.344240010115942,1.18637252458154,0.895260584339815,1
"D",47,"mcar30","GRAMA",300,278,4.044,"",0.219079462010198,1.41382925226997,0.45298561182401,0.926666666666667,0.387272669861411,0.429298213345844,NA,0.683531840518555,0.562550841838968,1,1
"D",47,"mcar30","DIABLO",300,143,0.561,"",0.432893738830183,0.927933645196634,0.91089978368946,0.476666666666667,0.905242949448974,0.334244060629958,NA,0.432893738830183,0.927933645196634,0.91089978368946,1
"D",47,"mcar30","MOFA2",300,278,1.065,"",0.268067203710655,1.42105653825017,0.769731275670636,1,0.858786916432084,0.323863989924437,NA,0.323710966326004,1.3351463576379,0.783178920964673,1
"D",47,"mcar30","ImputeDIABLO",300,300,1.252,"",0.285039262560508,1.22882337610258,0.71020688934941,1,0.738780058690606,0.232203288896359,NA,0.410710732289376,0.99010721059062,0.898327468475087,1
"D",47,"mcar50","GRAMA",300,220,3.606,"",0.118936391088154,1.72026034146215,0.312074540368448,0.733333333333333,0.268110810688663,0.370271308685473,NA,0.769218504498401,0.45524988657579,1,1
"D",47,"mcar50","DIABLO",300,71,0.375999999999998,"",0.446372568309038,0.885028765468324,0.922527789637474,0.236666666666667,0.917628986088917,0.198368151985943,NA,0.446372568309038,0.885028765468324,0.922527789637474,1
"D",47,"mcar50","MOFA2",300,220,1.481,"",0.174041673322644,1.7812859221472,0.559083008079213,1,0.706380799997641,0.349048081613241,NA,0.371336773405778,1.07245703234364,0.922527789637474,1
"D",47,"mcar50","ImputeDIABLO",300,300,1.166,"",0.171475138313788,1.48171477615583,0.524234707483825,1,0.57147244511699,0.269339124706944,NA,0.437636511413805,0.892422337449542,0.922527789637474,1
"D",47,"mar","GRAMA",300,270,3.712,"",0.268259283405471,1.46953452380162,0.262321635661208,0.9,0.374397246405715,0.315888318557757,NA,0.813579721952636,0.340907793926219,1,1
"D",47,"mar","DIABLO",300,140,0.563000000000002,"",0.450710175815914,0.892237477130938,0.951189156393001,0.466666666666667,0.921623822053879,0.499727543380768,NA,0.450710175815914,0.892237477130938,0.951189156393001,1
"D",47,"mar","MOFA2",300,270,1.146,"",0.260738752933324,1.49073149565575,0.796547190121068,1,0.825180550541786,0.354978247450597,NA,0.37286687716006,1.13492722230868,0.828888268034923,1
"D",47,"mar","ImputeDIABLO",300,300,1.246,"",0.2607523540529,1.32289891893771,0.723601373375709,1,0.717716103514332,0.289675616617732,NA,0.451250719590154,0.891249416624526,0.977816453456526,1
"D",48,"complete","GRAMA",300,300,5.414,"",0.619261828158642,0.761172942976585,0.977760764826701,1,0.722789078625274,0.393060584096766,NA,0.619261828158642,0.761172942976585,0.977760764826701,1
"D",48,"complete","DIABLO",300,300,1.693,"",0.367398521410825,1.12606230279602,0.872589442263579,1,0.904568437731196,0.222475637301684,NA,0.367398521410825,1.12606230279602,0.872589442263579,1
"D",48,"complete","MOFA2",300,300,13.792,"",0.31437543536165,1.24665044370165,0.876150549413781,1,0.92675716236719,0.11392983843331,NA,0.31437543536165,1.24665044370165,0.876150549413781,1
"D",48,"mcar30","GRAMA",300,272,5.349,"",0.256982527858749,1.36204094134758,0.508096304074884,0.906666666666667,0.44548215186268,0.834335805049901,NA,0.661333800889658,0.6844374291101,1,1
"D",48,"mcar30","DIABLO",300,158,0.861000000000001,"",0.382209321627548,1.06156721640754,0.832958168729939,0.526666666666667,0.883493430466489,0.360844452020063,NA,0.382209321627548,1.06156721640754,0.832958168729939,1
"D",48,"mcar30","MOFA2",300,272,1.73,"",0.24623004017519,1.47540813880462,0.686437867498956,1,0.846022625476125,0.33733792126509,NA,0.312788555622414,1.3040181465039,0.845246981921944,1
"D",48,"mcar30","ImputeDIABLO",300,300,1.932,"",0.266477401866565,1.31588843434507,0.637079887614985,1,0.716464899178348,0.533452575701014,NA,0.374918089046032,1.08271348099095,0.832958168729939,1
"D",48,"mcar50","GRAMA",300,214,4.812,"",0.13078984057553,1.70253286662509,0.355311655757261,0.713333333333333,0.293510446124897,0.637850702623422,NA,0.715776545490754,0.631606545105349,1,1
"D",48,"mcar50","DIABLO",300,81,0.564,"",0.404872634536261,0.967286446173295,1,0.27,0.906341320967562,0.614928830994963,NA,0.404872634536261,0.967286446173295,1,1
"D",48,"mcar50","MOFA2",300,214,1.859,"",0.131713655133082,1.84659971210225,0.568855113792998,1,0.664974160487071,0.476608669580817,NA,0.300286000131624,1.28520025673064,0.810826485760168,1
"D",48,"mcar50","ImputeDIABLO",300,300,1.572,"",0.143116177453,1.58802516122633,0.461286505669411,1,0.560470810197713,0.491946407047198,NA,0.359462356840908,1.08610920944205,1,1
"D",48,"mar","GRAMA",300,254,4.963,"",0.246477800633332,1.50078156531181,0.323399405152409,0.846666666666667,0.43219032602477,0.486370090391114,NA,0.684318154393003,0.624220607581194,1,1
"D",48,"mar","DIABLO",300,145,0.959000000000003,"",0.429979365721424,0.957021417992632,0.918940784547252,0.483333333333333,0.927365427959209,0.576112487503736,NA,0.429979365721424,0.957021417992632,0.918940784547252,1
"D",48,"mar","MOFA2",300,254,2.478,"",0.219558414932943,1.73817708799673,0.711987534720142,1,0.778162879900501,0.290726034871001,NA,0.360138496342276,1.18564310913084,0.766479381615316,1
"D",48,"mar","ImputeDIABLO",300,300,1.735,"",0.195722881872709,1.5556789544116,0.51083392504031,1,0.678081899458685,0.375950525907998,NA,0.424022246582237,0.973754259277698,0.918940784547252,1
"D",49,"complete","GRAMA",300,300,5.181,"",0.6290760159984,0.74270801263795,0.977760764826701,1,0.709279682124923,0.323583286725933,NA,0.6290760159984,0.74270801263795,0.977760764826701,1
"D",49,"complete","DIABLO",300,300,1.432,"",0.338882983381579,1.22479069950592,0.837780019184964,1,0.872601127866531,0.230886011204342,NA,0.338882983381579,1.22479069950592,0.837780019184964,1
"D",49,"complete","MOFA2",300,300,12.189,"",0.294989773727491,1.36573943046312,0.807382934322786,1,0.92587551556012,0.0992537239339446,NA,0.294989773727491,1.36573943046312,0.807382934322786,1
"D",49,"mcar30","GRAMA",300,275,4.697,"",0.294706491996439,1.30466382316182,0.431695371892693,0.916666666666667,0.380177847628044,0.357753783872659,NA,0.821135492297674,0.373757685859447,1,1
"D",49,"mcar30","DIABLO",300,149,0.782999999999998,"",0.401853719436285,0.979977202410794,0.861559560816386,0.496666666666667,0.863506077093841,0.222752899088673,NA,0.401853719436285,0.979977202410794,0.861559560816386,1
"D",49,"mcar30","MOFA2",300,275,1.828,"",0.226085983995422,1.56800786725395,0.617411492526974,1,0.833925331713823,0.397901398812077,NA,0.305192650725835,1.29268572875181,0.802920423768436,1
"D",49,"mcar30","ImputeDIABLO",300,300,1.674,"",0.253347313200099,1.31441099383716,0.570794152100241,1,0.701404569437873,0.445094274556993,NA,0.395393958139699,0.998367765089698,0.848917717224189,1
"D",49,"mcar50","GRAMA",300,224,4.646,"",0.101046693694974,1.72668244475721,0.323595960094313,0.746666666666667,0.274902681409726,0.349043110689826,NA,0.696695902021755,0.573327729934594,1,1
"D",49,"mcar50","DIABLO",300,77,0.543999999999997,"",0.409734907764566,1.0156912127794,0.925944742138193,0.256666666666667,0.858563262073052,0.858642170413178,NA,0.409734907764566,1.0156912127794,0.925944742138193,1
"D",49,"mcar50","MOFA2",300,224,1.616,"",0.146259494291586,1.90013778486536,0.509496562046354,1,0.681888312533399,0.414534372663753,NA,0.321613489482103,1.24103689318156,0.816107646574055,1
"D",49,"mcar50","ImputeDIABLO",300,300,1.489,"",0.169444791109754,1.59382248336865,0.481102952523926,1,0.542576110416117,0.566317297501833,NA,0.423834854810003,0.957976404999342,0.925944742138193,1
"D",49,"mar","GRAMA",300,263,4.763,"",0.280815273437956,1.54204768588921,0.265323745015678,0.876666666666667,0.34951448746591,0.39017117215067,NA,0.830676958951061,0.41272040080778,1,1
"D",49,"mar","DIABLO",300,135,0.707000000000001,"",0.422826312728136,1.01410535472959,0.85055934142842,0.45,0.886517646601311,0.421787599295008,NA,0.422826312728136,1.01410535472959,0.85055934142842,1
"D",49,"mar","MOFA2",300,263,1.72,"",0.21025435871354,1.71050110941219,0.599998692614138,1,0.812269488295525,0.253367923379089,NA,0.322799709645101,1.40488703893773,0.74039659360782,1
"D",49,"mar","ImputeDIABLO",300,300,1.611,"",0.220759998676479,1.45972693190682,0.62233516252108,1,0.700824201914109,0.315982838916526,NA,0.401139450944158,1.1100745553076,0.85055934142842,1
"D",50,"complete","GRAMA",300,300,5.366,"",0.584989620712475,0.738150103313753,0.955652636703501,1,0.726131713243524,0.164632191178466,NA,0.584989620712475,0.738150103313753,0.955652636703501,1
"D",50,"complete","DIABLO",300,300,1.576,"",0.365774365289319,1.11176405382661,0.876140499102866,1,0.885797538993618,0.140096687634515,NA,0.365774365289319,1.11176405382661,0.876140499102866,1
"D",50,"complete","MOFA2",300,300,12.741,"",0.287300481466266,1.37260651623112,0.806214827466559,1,0.918313970972586,0.117389682165369,NA,0.287300481466266,1.37260651623112,0.806214827466559,1
"D",50,"mcar30","GRAMA",300,274,4.904,"",0.221689164662951,1.42855505393193,0.448734855084989,0.913333333333333,0.380796557962816,0.28036928725901,NA,0.754873286773079,0.554552930448797,1,1
"D",50,"mcar30","DIABLO",300,140,0.702000000000002,"",0.396375179313323,1.02845178483536,0.90106069831441,0.466666666666667,0.877212666497177,0.265652331355611,NA,0.396375179313323,1.02845178483536,0.90106069831441,1
"D",50,"mcar30","MOFA2",300,274,2.717,"",0.228376523804506,1.57651260392358,0.632836599114324,1,0.8204816300789,0.102449855406085,NA,0.300227395614865,1.34765148489873,0.81657547760626,1
"D",50,"mcar30","ImputeDIABLO",300,300,1.584,"",0.252107035969379,1.34947768107304,0.624218266693272,1,0.700177558405875,0.231863813974333,NA,0.383426029181502,1.06066067234759,0.90106069831441,1
"D",50,"mcar50","GRAMA",300,230,4.427,"",0.126756329537301,1.76175573057538,0.276425785785248,0.766666666666667,0.270047274796104,0.401691641744408,NA,0.733800565584774,0.615508214900782,1,1
"D",50,"mcar50","DIABLO",300,80,0.692999999999998,"",0.312841163123589,1.18710150242401,0.927393114396761,0.266666666666667,0.864313293508759,0.896494812850026,NA,0.312841163123589,1.18710150242401,0.927393114396761,1
"D",50,"mcar50","MOFA2",300,230,1.826,"",0.160814314589523,1.74748866293689,0.547972401955963,1,0.680709325988877,0.210989190411317,NA,0.271733151886159,1.37179286964369,0.806029405294768,1
"D",50,"mcar50","ImputeDIABLO",300,300,1.666,"",0.183609844710753,1.54629909266329,0.488781400226119,1,0.557432668270146,0.328883982266378,NA,0.311511628079446,1.19710490698155,0.859452578759491,1
"D",50,"mar","GRAMA",300,264,5.175,"",0.255565241791025,1.40212197368668,0.494016206787531,0.88,0.411971526357256,0.35268543337544,NA,0.690335686380332,0.563057348035265,1,1
"D",50,"mar","DIABLO",300,154,0.735999999999997,"",0.398910981643499,1.10468318697243,0.934228165650087,0.513333333333333,0.889564708756875,0.303785953134071,NA,0.398910981643499,1.10468318697243,0.771960711299281,1
"D",50,"mar","MOFA2",300,264,2.20500000000001,"",0.226095055447378,1.67847530024846,0.606443035303885,1,0.809887802867415,0.15368794808353,NA,0.323775547979603,1.39366960129932,0.775691574539467,1
"D",50,"mar","ImputeDIABLO",300,300,1.647,"",0.233614239808247,1.47433411130455,0.64704623570062,1,0.709098514621583,0.335857409613021,NA,0.404053974998474,1.15059397185171,0.902360098553629,1
"D",51,"complete","GRAMA",300,300,5.333,"",0.627732579484978,0.762097831192205,0.987214010064237,1,0.694978788021498,0.170863777413484,NA,0.627732579484978,0.762097831192205,0.987214010064237,1
"D",51,"complete","DIABLO",300,300,1.601,"",0.31130253180047,1.31412165303144,0.827766575338312,1,0.901027309139651,0.0656276149225454,NA,0.31130253180047,1.31412165303144,0.827766575338312,1
"D",51,"complete","MOFA2",300,300,11.841,"",0.283477735386231,1.39667516802547,0.774491439980287,1,0.949978727864216,0.0657245481189728,NA,0.283477735386231,1.39667516802547,0.774491439980287,1
"D",51,"mcar30","GRAMA",300,279,4.808,"",0.221345461493985,1.37136028772095,0.453604530035444,0.93,0.404646071415158,0.242995075249276,NA,0.660197134019817,0.623800263626062,1,1
"D",51,"mcar30","DIABLO",300,154,0.907,"",0.379934105552656,1.04750679658444,0.834525541784443,0.513333333333333,0.905047730237155,0.373722036107697,NA,0.379934105552656,1.04750679658444,0.834525541784443,1
"D",51,"mcar30","MOFA2",300,279,1.591,"",0.229428721568044,1.57845160627243,0.637091661980151,1,0.880683075023686,0.224493255327519,NA,0.29688183537502,1.31167310205105,0.826687089303513,1
"D",51,"mcar30","ImputeDIABLO",300,300,1.622,"",0.250009041353617,1.34732831334953,0.590036243193198,1,0.732386017276015,0.175378553275572,NA,0.371233507339284,1.06825135863302,0.796798246726505,1
"D",51,"mcar50","GRAMA",300,225,4.047,"",0.115273564695642,1.7763360102386,0.248711430962411,0.75,0.25351802592855,0.221294387020609,NA,0.730929936440077,0.608091823123672,1,1
"D",51,"mcar50","DIABLO",300,73,0.524000000000001,"",0.397323688778126,1.05611490063482,0.834714432126681,0.243333333333333,0.87501276614032,0.528481887047065,NA,0.397323688778126,1.05611490063482,0.834714432126681,1
"D",51,"mcar50","MOFA2",300,225,2.487,"",0.13096203899981,1.95700325778792,0.484994356615153,1,0.684846670203275,0.289289448578417,NA,0.286143031026811,1.40593266306703,0.823600237955244,1
"D",51,"mcar50","ImputeDIABLO",300,300,1.435,"",0.133546376059409,1.75623424895943,0.453563176407978,1,0.563873268155186,0.169888672560874,NA,0.333207783342454,1.26602488916533,0.786297449277595,1
"D",51,"mar","GRAMA",300,253,4.602,"",0.191802977710027,1.51545666231592,0.494205522013426,0.843333333333333,0.365120469550785,0.128938543067502,NA,0.670850350862346,0.588666193673239,1,1
"D",51,"mar","DIABLO",300,128,0.824999999999996,"",0.396430894551633,1.00584310137756,0.838882825991798,0.426666666666667,0.909996534236482,0.294344662818496,NA,0.396430894551633,1.00584310137756,0.838882825991798,1
"D",51,"mar","MOFA2",300,253,3.046,"",0.19014378938959,2.04859202738607,0.553474928923245,1,0.808407595862577,0.175336433291756,NA,0.315514090582203,1.42338519248448,0.78861271835195,1
"D",51,"mar","ImputeDIABLO",300,300,1.546,"",0.182472405509856,1.57581373068884,0.563773375563221,1,0.653545319354663,0.278716123578884,NA,0.380695383487272,1.08886168743572,0.801093569041013,1
"D",52,"complete","GRAMA",300,300,4.314,"",0.596396996539757,0.651679322421524,0.977760764826701,1,0.738993033874786,0.279243682403478,NA,0.596396996539757,0.651679322421524,0.977760764826701,1
"D",52,"complete","DIABLO",300,300,1.009,"",0.373856803373533,1.07590529534125,0.864163788258422,1,0.903657365263522,0.304495774393188,NA,0.373856803373533,1.07590529534125,0.864163788258422,1
"D",52,"complete","MOFA2",300,300,9.765,"",0.310187293771545,1.27740907484961,0.88500350640336,1,0.94221748168609,0.0818380458768514,NA,0.310187293771545,1.27740907484961,0.88500350640336,1
"D",52,"mcar30","GRAMA",300,280,4.428,"",0.216164356258049,1.39261745637642,0.474538800018658,0.933333333333333,0.397448838239827,0.485796978973392,NA,0.688556399200337,0.614981357469416,1,1
"D",52,"mcar30","DIABLO",300,148,0.605,"",0.399448982865782,1.01274646845709,0.888245895184708,0.493333333333333,0.895549239887201,0.463529309195337,NA,0.399448982865782,1.01274646845709,0.888245895184708,1
"D",52,"mcar30","MOFA2",300,280,1.154,"",0.252824588458787,1.44546491216731,0.712099918270773,1,0.876795288032592,0.424708074652186,NA,0.327706413295474,1.22693513224432,0.873448873590142,1
"D",52,"mcar30","ImputeDIABLO",300,300,1.49,"",0.277521857034277,1.26430217117583,0.730943541427822,1,0.753679922801005,0.441887084994408,NA,0.390621899839067,1.04367316341131,0.834161765999934,1
"D",52,"mcar50","GRAMA",300,216,3.792,"",0.109454676300088,1.76223820297371,0.357912868569422,0.72,0.28465043939079,0.38066094595771,NA,0.711721134489006,0.640986694244408,1,1
"D",52,"mcar50","DIABLO",300,76,0.443000000000001,"",0.378948689067525,1.03355646747392,0.961601514525189,0.253333333333333,0.906365599313279,0.138740661507831,NA,0.378948689067525,1.03355646747392,0.961601514525189,1
"D",52,"mcar50","MOFA2",300,216,1.622,"",0.12154194114215,1.94806695166046,0.560745716010692,1,0.658456334002121,0.410373681476046,NA,0.30560003261043,1.2461766879892,0.93646421412261,1
"D",52,"mcar50","ImputeDIABLO",300,300,1.15,"",0.133404854404703,1.73128024799271,0.465886896512334,1,0.563012070122267,0.451388273545384,NA,0.35447566693185,1.09152351227983,0.899109673845273,1
"D",52,"mar","GRAMA",300,259,4.083,"",0.317622641939608,1.33661929280951,0.310757221448005,0.863333333333333,0.394136042431057,0.436135305552306,NA,0.82504400338351,0.355698922668099,1,1
"D",52,"mar","DIABLO",300,146,0.564999999999998,"",0.413293497770641,0.985838650662318,0.88288975835199,0.486666666666667,0.906757165393737,0.141346365455427,NA,0.413293497770641,0.985838650662318,0.88288975835199,1
"D",52,"mar","MOFA2",300,259,1.702,"",0.216635014069867,1.60551213308359,0.659094413672093,1,0.79878121441652,0.488206064477019,NA,0.331134940599814,1.25754204836237,0.761816327305636,1
"D",52,"mar","ImputeDIABLO",300,300,1.284,"",0.222136161423829,1.41258681121714,0.656490452371543,1,0.716195589563566,0.517062740304578,NA,0.402380165830044,1.02699998838647,0.879681419047436,1
"D",53,"complete","GRAMA",300,300,4.336,"",0.586401371834167,0.698796697597653,1,1,0.719238342307878,0.199700613266319,NA,0.586401371834167,0.698796697597653,1,1
"D",53,"complete","DIABLO",300,300,1.165,"",0.392476292592159,1.0196928952752,0.895079589432897,1,0.900085266073728,0.205621717139961,NA,0.392476292592159,1.0196928952752,0.895079589432897,1
"D",53,"complete","MOFA2",300,300,10.104,"",0.297164660185928,1.35493534411208,0.704038255287241,1,0.934715266993104,0.121354762657361,NA,0.297164660185928,1.35493534411208,0.704038255287241,1
"D",53,"mcar30","GRAMA",300,269,4.499,"",0.308309710959821,1.24269801234414,0.451828743977434,0.896666666666667,0.39839069148097,0.330380999534614,NA,0.74577642572628,0.480074907459959,1,1
"D",53,"mcar30","DIABLO",300,157,0.612000000000002,"",0.393830075743397,1.01312233745353,0.897187122427431,0.523333333333333,0.913622913972636,0.183133006734995,NA,0.393830075743397,1.01312233745353,0.897187122427431,1
"D",53,"mcar30","MOFA2",300,269,1.115,"",0.232287102670051,1.53484398537961,0.611193077445549,1,0.815696310693131,0.145552083264519,NA,0.284154179894692,1.34698288590787,0.709577037009909,1
"D",53,"mcar30","ImputeDIABLO",300,300,1.337,"",0.273687455909514,1.27401691229208,0.642000552026848,1,0.713207214004709,0.300094038703641,NA,0.393417430714023,1.00960709135603,0.768240607327389,1
"D",53,"mcar50","GRAMA",300,230,4.015,"",0.144366568860496,1.64860517543882,0.337943856059468,0.766666666666667,0.289372003794641,0.280483955179132,NA,0.788641245437392,0.482277470591378,1,1
"D",53,"mcar50","DIABLO",300,82,0.440999999999999,"",0.417019168883085,0.975714002969225,0.964932712606221,0.273333333333333,0.90351137716688,0.479282333325316,NA,0.417019168883085,0.975714002969225,0.964932712606221,1
"D",53,"mcar50","MOFA2",300,230,1.318,"",0.168112829793298,1.75686746593685,0.479886412716593,1,0.697432315836541,0.346742767809158,NA,0.337989248404047,1.13038328763932,0.742419938603106,1
"D",53,"mcar50","ImputeDIABLO",300,300,1.182,"",0.181171795448171,1.58229971286721,0.514763637491832,1,0.604249284177938,0.471277608900595,NA,0.409076695284993,0.98803462308626,0.892701993802485,1
"D",53,"mar","GRAMA",300,269,4.13,"",0.252830960000426,1.40447132027501,0.427119479285897,0.896666666666667,0.357021766479308,0.261688290385542,NA,0.791198138190186,0.386356953844019,1,1
"D",53,"mar","DIABLO",300,138,0.552,"",0.429232962191515,0.959733487887296,0.866129127363043,0.46,0.920720526242368,0.398349456433374,NA,0.429232962191515,0.959733487887296,0.866129127363043,1
"D",53,"mar","MOFA2",300,269,0.982000000000006,"",0.231783618777228,1.55075529026868,0.638101503006661,1,0.815342840640992,0.214605591100169,NA,0.336174980421563,1.19313678953311,0.719172646704576,1
"D",53,"mar","ImputeDIABLO",300,300,1.477,"",0.255604729913188,1.31023237497862,0.605190819858979,1,0.691401187390903,0.241629338666492,NA,0.431403829949562,0.980731604135936,0.843553217668695,1
"D",54,"complete","GRAMA",300,300,4.811,"",0.578721628289021,0.697896840436075,0.974460490897837,1,0.743595634269938,0.173753654687708,NA,0.578721628289021,0.697896840436075,0.974460490897837,1
"D",54,"complete","DIABLO",300,300,1.053,"",0.380393578289262,1.09193471073439,0.847947386040597,1,0.890149382619746,0.259852506024548,NA,0.380393578289262,1.09193471073439,0.847947386040597,1
"D",54,"complete","MOFA2",300,300,12.731,"",0.302855475795225,1.34153470301527,0.890114646341385,1,0.950628305725136,0.0994359114409929,NA,0.302855475795225,1.34153470301527,0.890114646341385,1
"D",54,"mcar30","GRAMA",300,268,4.332,"",0.209514284068721,1.37304333587577,0.424615006659497,0.893333333333333,0.355227863936293,0.396423498930437,NA,0.752897996905543,0.479243805137486,1,1
"D",54,"mcar30","DIABLO",300,129,0.564,"",0.410211062820715,0.985301419838013,0.974640121747431,0.43,0.90608042255916,0.444714131834228,NA,0.410211062820715,0.985301419838013,0.974640121747431,1
"D",54,"mcar30","MOFA2",300,268,2.317,"",0.222357540105822,1.57783806481529,0.659616759848506,1,0.827442489891686,0.324291339752433,NA,0.302802811459393,1.31084542080869,0.890157934040249,1
