"arm","rep","condition","method","n","V","n_used","elapsed","error_msg","silhouette","davies_bouldin","nmi","ess_retention","rv_coefficient","effect_bias","nystrom_error","silhouette_anchor","davies_bouldin_anchor","nmi_anchor","ess_retention_anchor","ber","ber_anchor"
"A",84,"mcar30","DIABLO",300,2,142,44.996,"",0.0572201739788392,2.21751232938483,0.221273005705347,0.473333333333333,0.315329765050315,2.22206664737484,NA,0.0572201739788392,2.21751232938483,0.221273005705347,1,0.637292038027332,NA
"A",84,"mcar30","MOFA2",300,2,300,3.845,"",-0.0679417609619592,22.3595203628789,0.0789040799620489,1,0.283055724382148,0.457909814177362,NA,-0.066690737442627,8.11666996912642,0.0634836807262793,1,NA,NA
"A",84,"mcar30","ImputeDIABLO",300,2,300,3.51599999999999,"",-0.024345724708571,3.37240799985358,0.118911133904773,1,0.180366801262227,0.773544385168237,NA,0.00650139109496,2.80332015423279,0.170494268767648,1,NA,NA
"A",84,"mcar50","GRAMA",300,2,300,8.00800000000001,"",0.00762725341731854,4.32363008515236,0.081257662731505,1,0.0614831961550604,1.72128060423277,NA,0.714799389641024,0.599075339868709,1,1,0.711634003074221,NA
"A",84,"mcar50","DIABLO",300,2,79,38.087,"",0.0650845258900874,2.02016858874633,0.158571481886534,0.263333333333333,0.275323798507225,2.2005137759973,NA,0.0650845258900874,2.02016858874633,0.158571481886534,1,0.763799681598595,NA
"A",84,"mcar50","MOFA2",300,2,300,4.19800000000004,"",-0.0435347702445152,10.3583503934516,0.00858215371284015,1,0.207453662407043,1.42659504643237,NA,-0.0651877996000381,7.37543618143678,0.0739363586460256,1,NA,NA
"A",84,"mcar50","ImputeDIABLO",300,2,300,3.05400000000003,"",-0.0277127002055273,3.51262342325192,0.0642175227116568,1,0.184824858584486,1.25454230980892,NA,-0.0259487414881271,2.87979503443091,0.102100648992328,1,NA,NA
"A",84,"mar","GRAMA",300,2,300,26.622,"",0.159949302050347,2.76529538264007,0.313216185477911,1,0.112219403997126,1.2262206659954,NA,0.742406152373248,0.402643251343106,1,1,0.683219599921167,NA
"A",84,"mar","DIABLO",300,2,154,45.799,"",0.0549493684581846,2.25600769439964,0.221566575742719,0.513333333333333,0.393014097504176,0.93385023258281,NA,0.0549493684581846,2.25600769439964,0.221566575742719,1,0.758145693732755,NA
"A",84,"mar","MOFA2",300,2,300,4.505,"",-0.0507150341120166,8.77250080156976,0.0389769868293919,1,0.296126282826755,1.58314180990372,NA,-0.038941244755856,5.53549665042012,0.0680602045198238,1,NA,NA
"A",84,"mar","ImputeDIABLO",300,2,300,3.59500000000003,"",-0.0465076999967215,3.86655407653964,0.0656834724214067,1,0.222453920023157,1.2522464520255,NA,-0.0289542468134603,3.58398069220122,0.114065635327152,1,NA,NA
"A",85,"complete","GRAMA",300,2,300,68.74,"",0.892128669861917,0.234615729614274,1,1,0.0885119359906695,1.71107676977892,NA,0.892128669861917,0.234615729614274,1,1,0.723333333333333,NA
"A",85,"complete","DIABLO",300,2,300,67.984,"",-0.00347889205831105,3.32507920869215,0.0976743980389331,1,0.375036786408235,1.00028502997381,NA,-0.00347889205831105,3.32507920869215,0.101581810233931,1,0.73,NA
"A",85,"complete","MOFA2",300,2,300,14.52,"",-0.0315775105728627,7.58672779299073,0.0809490086914677,1,0.677965022710452,0.295236415107822,NA,-0.0315775105728627,7.58672779299073,0.0809490086914677,1,NA,NA
"A",85,"mcar30","GRAMA",300,2,300,20.715,"",0.154449291276365,2.48790476706893,0.22464663508936,1,0.0831797056173171,2.18153433002737,NA,0.799098403140479,0.381149257626574,1,1,0.69786866359447,NA
"A",85,"mcar30","DIABLO",300,2,147,47.095,"",0.0668933782221918,2.20911936533391,0.273683490107322,0.49,0.551634120531592,1.21725648415747,NA,0.0668933782221918,2.20911936533391,0.273683490107322,1,0.668706797235023,NA
"A",85,"mcar30","MOFA2",300,2,300,9.82400000000001,"",-0.0369088840247834,8.84632724795215,0.0336361912751866,1,0.353311721620728,1.66549069531346,NA,-0.034843507889856,6.3426388179426,0.0553884774482439,1,NA,NA
"A",85,"mcar30","ImputeDIABLO",300,2,300,3.59099999999998,"",-0.0436964258292922,3.23470710641296,0.123474534150965,1,0.200625021262116,1.22855022032029,NA,-0.0230791431064427,2.76493089876632,0.212728709724413,1,NA,NA
"A",85,"mcar50","GRAMA",300,2,300,7.363,"",-0.00591225177582509,4.91416647970957,0.0763517794857913,1,0.0672405141988084,1.96070524581023,NA,0.703253375917047,0.590303624628055,1,1,0.688707729468599,NA
"A",85,"mcar50","DIABLO",300,2,76,37.304,"",0.0948434595618818,1.91243874153656,0.200798208118095,0.253333333333333,0.439905604948653,5.00429087847413,NA,0.0948434595618818,1.91243874153656,0.200798208118095,1,0.754408212560386,NA
"A",85,"mcar50","MOFA2",300,2,300,5.21000000000004,"",-0.0463310455994793,13.2447013852225,0.0643989983625125,1,0.274318519726396,1.86917532876478,NA,-0.04119285938895,3.98518892302606,0.152479636107195,1,NA,NA
"A",85,"mcar50","ImputeDIABLO",300,2,300,2.971,"",-0.0213901802371498,2.74234223289345,0.104952038818673,1,0.224951540059467,1.2402726366926,NA,0.00275457353449883,2.22918843420901,0.212133323871212,1,NA,NA
"A",85,"mar","GRAMA",300,2,300,13.189,"",0.10934881366231,3.43177381469613,0.204562530673731,1,0.081551058920639,2.06249728645722,NA,0.732997577663746,0.427973536856876,0.832887900551198,1,0.676613834691046,NA
"A",85,"mar","DIABLO",300,2,137,45.02,"",0.0669696333181279,1.91010715775123,0.274274772578568,0.456666666666667,0.366196047393146,2.82344521153727,NA,0.0669696333181279,1.91010715775123,0.274274772578568,1,0.640329966135813,NA
"A",85,"mar","MOFA2",300,2,300,4.03299999999996,"",-0.0323609793431536,9.11951598506198,0.0390052697933963,1,0.293497253400753,1.27394999264757,NA,-0.0381535913293892,4.29760184129262,0.119306081559599,1,NA,NA
"A",85,"mar","ImputeDIABLO",300,2,300,3.76100000000002,"",0.00226907469881788,3.01791551161641,0.0954084289094587,1,0.131903411834692,1.81292319698411,NA,0.0174008124231714,2.58878745448539,0.169328699703334,1,NA,NA
"A",86,"complete","GRAMA",300,2,300,68.487,"",0.860184007861165,0.257751046573934,1,1,0.105897921280428,1.05697651957101,NA,0.860184007861165,0.257751046573934,1,1,0.633333333333333,NA
"A",86,"complete","DIABLO",300,2,300,66.959,"",0.000332892491755007,3.00595678820706,0.179769803918681,1,0.418311185555797,0.89663144916194,NA,0.000332892491755007,3.00595678820706,0.179769803918681,1,0.626666666666667,NA
"A",86,"complete","MOFA2",300,2,300,15.427,"",-0.0361038409773441,5.3039872473489,0.0583857879179199,1,0.639683725663581,0.156375450958251,NA,-0.0361038409773441,5.3039872473489,0.0637646869307872,1,NA,NA
"A",86,"mcar30","GRAMA",300,2,300,19.423,"",0.141103683984259,2.64148431665808,0.189665564238933,1,0.0788453407816958,0.671196003945782,NA,0.758867980266173,0.42874625848087,1,1,0.744671350321505,NA
"A",86,"mcar30","DIABLO",300,2,145,45.916,"",0.00157107707137487,2.48780497773396,0.169633753636732,0.483333333333333,0.417076705555928,1.17436807413565,NA,0.00157107707137487,2.48780497773396,0.169633753636732,1,0.712282686353894,NA
"A",86,"mcar30","MOFA2",300,2,300,8.51599999999999,"",-0.0356161513996366,8.54737876477003,0.0488114306378823,1,0.345649477418521,0.567493357067764,NA,-0.034770079181333,8.55569814752196,0.0858647388323291,1,NA,NA
"A",86,"mcar30","ImputeDIABLO",300,2,300,3.786,"",-0.0406922113890316,3.39689321914769,0.0986203946316004,1,0.16266977662402,1.20921345752413,NA,-0.0282860483609729,2.74435721527983,0.15771234606139,1,NA,NA
"A",86,"mcar50","GRAMA",300,2,300,9.62700000000001,"",0.0189777792226038,4.41042829538701,0.109488196729033,1,0.0697000572612747,0.605059708092006,NA,0.787835036709285,0.555243177761186,1,1,0.670750405425328,NA
"A",86,"mcar50","DIABLO",300,2,77,35.919,"",0.0992435867200058,1.99068425525131,0.293418626411439,0.256666666666667,0.547067340768061,2.71855361832662,NA,0.0992435867200058,1.99068425525131,0.293418626411439,1,0.746745540321392,NA
"A",86,"mcar50","MOFA2",300,2,300,4.70799999999997,"",-0.0331615912989695,9.18899866401378,0.0310448567279451,1,0.214253648722179,1.02933233233243,NA,-0.0365991712046518,6.20041805809882,0.172648406581416,1,NA,NA
"A",86,"mcar50","ImputeDIABLO",300,2,300,3.15600000000001,"",-0.00871680706508587,3.91110611068693,0.102259796436327,1,0.157682154387156,0.901518060926253,NA,-0.0253951561348485,3.43540709625481,0.153578279353376,1,NA,NA
"A",86,"mar","GRAMA",300,2,300,18.915,"",0.121047442088195,3.15269002677806,0.255307428417791,1,0.0764626267789186,0.779519103624022,NA,0.750424045849825,0.519954915757134,1,1,0.711309523809524,NA
"A",86,"mar","DIABLO",300,2,137,44.929,"",0.0656017189912018,2.16844855050897,0.280336547529166,0.456666666666667,0.325716993055668,2.37164053899709,NA,0.0656017189912018,2.16844855050897,0.280336547529166,1,0.666423001949318,NA
"A",86,"mar","MOFA2",300,2,300,4.95500000000004,"",-0.0231828960754886,5.36890359884041,0.118096819913701,1,0.292587639587811,0.700900938464416,NA,-0.0463431542986297,3.99074601785352,0.201881524951485,1,NA,NA
"A",86,"mar","ImputeDIABLO",300,2,300,3.33299999999997,"",0.0163634478559169,2.8386917000199,0.0888814335022038,1,0.181583412061531,1.74946946665852,NA,0.0477515434005758,2.7098055556183,0.146450640417569,1,NA,NA
"A",87,"complete","GRAMA",300,2,300,39.624,"",0.711150946484146,0.45065444262461,1,1,0.182741087265213,0.457554171813772,NA,0.711150946484146,0.45065444262461,1,1,0.66,NA
"A",87,"complete","DIABLO",300,2,300,68.954,"",0.0164242937173837,3.38046477448491,0.0896205364982448,1,0.417093650236505,0.817138043372173,NA,0.0164242937173837,3.38046477448491,0.0896205364982448,1,0.663333333333333,NA
