"rep","arm","condition","method","sil","nmi","ber","n_used","ess","elapsed","error"
80,"C","mcar50","IntegrAO",0.964573114624425,1,0,269,0.896666666666667,85.571,NA
80,"C","mar","IntegrAO",0.976496787518474,1,0,280,0.933333333333333,65.528,NA
81,"C","complete","IntegrAO",0.991751389449401,1,0,300,1,73.213,NA
81,"C","mcar30","IntegrAO",0.972291305993884,1,0,292,0.973333333333333,61.249,NA
81,"C","mcar50","IntegrAO",0.959387245261057,1,0,267,0.89,73.111,NA
81,"C","mar","IntegrAO",0.975626490135159,1,0,281,0.936666666666667,67.12,NA
82,"C","complete","IntegrAO",0.992425954951826,1,0,300,1,127.704,NA
82,"C","mcar30","IntegrAO",0.982025951030363,1,0,294,0.98,104.743,NA
82,"C","mcar50","IntegrAO",0.965380200769403,1,0,262,0.873333333333333,46.673,NA
82,"C","mar","IntegrAO",0.97726313692606,1,0,284,0.946666666666667,51.39,NA
83,"C","complete","IntegrAO",0.990620097004922,1,0,300,1,76.347,NA
83,"C","mcar30","IntegrAO",0.976348563995086,1,0,292,0.973333333333333,80.219,NA
83,"C","mcar50","IntegrAO",0.969350383323752,1,0,259,0.863333333333333,49.01,NA
83,"C","mar","IntegrAO",0.984228766870531,1,0,280,0.933333333333333,59.114,NA
84,"C","complete","IntegrAO",0.990139613653308,1,0,300,1,75.305,NA
84,"C","mcar30","IntegrAO",0.980113241920188,1,0,291,0.97,54.024,NA
84,"C","mcar50","IntegrAO",0.956393964317788,1,0,267,0.89,59.229,NA
84,"C","mar","IntegrAO",0.965845127295121,1,0,285,0.95,59.289,NA
85,"C","complete","IntegrAO",0.991815099026707,1,0,300,1,160.801,NA
85,"C","mcar30","IntegrAO",0.973150201403695,1,0,292,0.973333333333333,40.849,NA
85,"C","mcar50","IntegrAO",0.965147136781638,1,0,271,0.903333333333333,56.583,NA
85,"C","mar","IntegrAO",0.979055547565499,1,0,288,0.96,61.582,NA
86,"C","complete","IntegrAO",0.990092287073802,1,0,300,1,69.539,NA
86,"C","mcar30","IntegrAO",0.975360588531697,1,0,291,0.97,58.456,NA
86,"C","mcar50","IntegrAO",0.943494402288971,1,0,262,0.873333333333333,39.774,NA
86,"C","mar","IntegrAO",0.971726481866681,1,0,285,0.95,54.787,NA
87,"C","complete","IntegrAO",0.990250449064634,1,0,300,1,96.905,NA
87,"C","mcar30","IntegrAO",0.959079997730886,1,0,289,0.963333333333333,64.964,NA
87,"C","mcar50","IntegrAO",0.958571601557267,1,0,256,0.853333333333333,57.3,NA
87,"C","mar","IntegrAO",0.974750966826708,1,0,288,0.96,63.985,NA
88,"C","complete","IntegrAO",0.991174746637019,1,0,300,1,79.516,NA
88,"C","mcar30","IntegrAO",0.979119623930656,1,0,291,0.97,71.921,NA
88,"C","mcar50","IntegrAO",0.965167756988747,1,0,274,0.913333333333333,66.599,NA
88,"C","mar","IntegrAO",0.971775710213656,1,0,291,0.97,94.835,NA
89,"C","complete","IntegrAO",0.991574516715815,1,0,300,1,59.904,NA
89,"C","mcar30","IntegrAO",0.975632354404205,1,0,293,0.976666666666667,56.251,NA
89,"C","mcar50","IntegrAO",0.951290316272096,1,0,260,0.866666666666667,46.172,NA
89,"C","mar","IntegrAO",0.97408886029983,1,0,289,0.963333333333333,71.702,NA
90,"C","complete","IntegrAO",0.992048092535693,1,0,300,1,75.816,NA
90,"C","mcar30","IntegrAO",0.978691004832363,1,0,290,0.966666666666667,84.305,NA
90,"C","mcar50","IntegrAO",0.967116230808975,1,0,261,0.87,58.65,NA
90,"C","mar","IntegrAO",0.97688808880793,1,0,285,0.95,43.808,NA
91,"C","complete","IntegrAO",0.992981675911798,1,0,300,1,79.024,NA
91,"C","mcar30","IntegrAO",0.981708512905808,1,0,292,0.973333333333333,58.477,NA
91,"C","mcar50","IntegrAO",0.951816984985221,1,0,254,0.846666666666667,65.177,NA
91,"C","mar","IntegrAO",0.975873289005355,1,0,289,0.963333333333333,58.963,NA
92,"C","complete","IntegrAO",0.989597911910918,1,0,300,1,89.615,NA
92,"C","mcar30","IntegrAO",0.973561951213687,1,0,296,0.986666666666667,69.884,NA
92,"C","mcar50","IntegrAO",0.95474049082423,1,0,256,0.853333333333333,54.414,NA
92,"C","mar","IntegrAO",0.97292976543242,1,0,281,0.936666666666667,111.058,NA
93,"C","complete","IntegrAO",0.991295699510705,1,0,300,1,158.555,NA
93,"C","mcar30","IntegrAO",0.973786141209799,1,0,288,0.96,175.833,NA
93,"C","mcar50","IntegrAO",0.961308554575769,1,0,261,0.87,125.136,NA
93,"C","mar","IntegrAO",0.974304709214208,1,0,284,0.946666666666667,53.056,NA
94,"C","complete","IntegrAO",0.989379117573045,1,0,300,1,82.93,NA
94,"C","mcar30","IntegrAO",0.974751133085865,1,0,290,0.966666666666667,52.956,NA
94,"C","mcar50","IntegrAO",0.723631929961274,0.880272892449474,0.0037313432835821,273,0.91,113.366,NA
94,"C","mar","IntegrAO",0.980220996745825,1,0,282,0.94,101.399,NA
95,"C","complete","IntegrAO",0.991153350798315,1,0,300,1,92.853,NA
95,"C","mcar30","IntegrAO",0.980523068094186,1,0,288,0.96,75.426,NA
95,"C","mcar50","IntegrAO",0.910555342739852,1,0,270,0.9,92.47,NA
95,"C","mar","IntegrAO",0.97855873210014,1,0,290,0.966666666666667,57.546,NA
96,"C","complete","IntegrAO",0.991575687494393,1,0,300,1,75.493,NA
96,"C","mcar30","IntegrAO",0.969518867192517,1,0,293,0.976666666666667,62.425,NA
96,"C","mcar50","IntegrAO",0.966440434576603,1,0,253,0.843333333333333,55.137,NA
96,"C","mar","IntegrAO",0.973506885877268,1,0,282,0.94,57.995,NA
97,"C","complete","IntegrAO",0.99218056417375,1,0,300,1,83.252,NA
97,"C","mcar30","IntegrAO",0.979412497866614,1,0,294,0.98,74.943,NA
97,"C","mcar50","IntegrAO",0.959500682780599,1,0,263,0.876666666666667,62.753,NA
97,"C","mar","IntegrAO",0.973472435921098,1,0,291,0.97,52.631,NA
98,"C","complete","IntegrAO",0.992549259670703,1,0,300,1,83.033,NA
98,"C","mcar30","IntegrAO",0.975746546682918,1,0,291,0.97,56.88,NA
98,"C","mcar50","IntegrAO",0.967447542446453,1,0,260,0.866666666666667,68.786,NA
98,"C","mar","IntegrAO",0.978678490178371,1,0,280,0.933333333333333,81.526,NA
99,"C","complete","IntegrAO",0.99182328888365,1,0,300,1,79.056,NA
99,"C","mcar30","IntegrAO",0.980733724328685,1,0,289,0.963333333333333,78.221,NA
99,"C","mcar50","IntegrAO",0.958382605957227,1,0,270,0.9,63.657,NA
99,"C","mar","IntegrAO",0.981218008641857,1,0,289,0.963333333333333,69.735,NA
100,"C","complete","IntegrAO",0.991708688622717,1,0,300,1,85.498,NA
100,"C","mcar30","IntegrAO",0.965851777000305,1,0,291,0.97,88.205,NA
100,"C","mcar50","IntegrAO",0.961663000343632,1,0,260,0.866666666666667,51.671,NA
100,"C","mar","IntegrAO",0.976348635228647,1,0,291,0.97,56.335,NA
1,"D","complete","IntegrAO",0.540709568012549,0.836847844374622,0.0566666666666667,300,1,123.586,NA
1,"D","mcar30","IntegrAO",0.525238893552588,0.788218642605288,0.0777007818052594,270,0.9,128.607,NA
1,"D","mcar50","IntegrAO",0.52018036131505,0.797779050537281,0.110624575054771,239,0.796666666666667,33.175,NA
1,"D","mar","IntegrAO",0.528802802477025,0.785861044221188,0.0835415761263219,255,0.85,43.013,NA
2,"D","complete","IntegrAO",0.532996093434851,0.785359859119409,0.08,300,1,100.5,NA
2,"D","mcar30","IntegrAO",0.464665412009895,0.789292475249773,0.0574480293789757,274,0.913333333333333,84.034,NA
2,"D","mcar50","IntegrAO",0.425989565149464,0.736563212763293,0.0738802739795789,218,0.726666666666667,79.112,NA
2,"D","mar","IntegrAO",0.454934521326612,0.813158320858534,0.0735431683012328,269,0.896666666666667,88.369,NA
3,"D","complete","IntegrAO",0.534614869383658,0.817510940829929,0.03,300,1,79.794,NA
3,"D","mcar30","IntegrAO",0.480766119700683,0.805246609592516,0.0393537696768848,281,0.936666666666667,52.269,NA
3,"D","mcar50","IntegrAO",0.515245429939743,0.758494222285738,0.0821536855708535,237,0.79,60.67,NA
3,"D","mar","IntegrAO",0.400976804905268,0.771326837393789,0.31250433162122,265,0.883333333333333,72.68,NA
4,"D","complete","IntegrAO",0.532398618888497,0.7642415283334,0.113333333333333,300,1,48.068,NA
4,"D","mcar30","IntegrAO",0.449333896768366,0.761344142697632,0.0720632619244881,277,0.923333333333333,55.864,NA
4,"D","mcar50","IntegrAO",0.391106198224965,0.729161138893287,0.0851806867596341,213,0.71,32.263,NA
4,"D","mar","IntegrAO",0.415116443702128,0.75414606528673,0.137433985709848,261,0.87,34.384,NA
5,"D","complete","IntegrAO",0.652244904911607,0.838487559594055,0.04,300,1,65.9,NA
5,"D","mcar30","IntegrAO",0.533058902738299,0.82731493506376,0.0366581415174765,273,0.91,49.704,NA
5,"D","mcar50","IntegrAO",0.523284192875205,0.840126271918131,0.0756187097838641,228,0.76,33.634,NA
5,"D","mar","IntegrAO",0.515999513950066,0.835465396907935,0.0532316761139978,270,0.9,32.298,NA
6,"D","complete","IntegrAO",0.545511471860266,0.7628373357411,0.02,300,1,59.785,NA
6,"D","mcar30","IntegrAO",0.497475415355827,0.792114609341195,0.0439674684689742,278,0.926666666666667,48.126,NA
6,"D","mcar50","IntegrAO",0.479079691213674,0.837189838376139,0.0605820105820106,234,0.78,45.427,NA
6,"D","mar","IntegrAO",0.368158001543543,0.747139126599863,0.168428569806006,265,0.883333333333333,56.116,NA
7,"D","complete","IntegrAO",0.510425486016096,0.773334193735361,0.0866666666666666,300,1,68.515,NA
7,"D","mcar30","IntegrAO",0.454873762402576,0.761828605990587,0.069768438414644,270,0.9,57.862,NA
7,"D","mcar50","IntegrAO",0.400857957158576,0.721027944130271,0.112450720183771,227,0.756666666666667,76.364,NA
7,"D","mar","IntegrAO",0.460288706791851,0.791620047136303,0.137095466227512,261,0.87,84.034,NA
8,"D","complete","IntegrAO",0.373752038498099,0.720038931661217,0.2,300,1,66.403,NA
8,"D","mcar30","IntegrAO",0.456829459856925,0.698402155654854,0.0643686868686869,279,0.93,30.661,NA
8,"D","mcar50","IntegrAO",0.378190378302568,0.693417227017907,0.0666971573318323,213,0.71,45.857,NA
8,"D","mar","IntegrAO",0.418367644451576,0.730588057505463,0.0829891716258702,271,0.903333333333333,90.017,NA
9,"D","complete","IntegrAO",0.64456799914249,0.889374987642493,0.0466666666666667,300,1,62.379,NA
9,"D","mcar30","IntegrAO",0.486031578701579,0.794096734253018,0.0738774527506922,275,0.916666666666667,62.548,NA
9,"D","mcar50","IntegrAO",0.429897250166164,0.782565716130177,0.0658418641741775,215,0.716666666666667,67.649,NA
9,"D","mar","IntegrAO",0.502578823384599,0.818430939033406,0.0648969534050179,268,0.893333333333333,34.098,NA
10,"D","complete","IntegrAO",0.629871812138477,0.849593151031248,0.06,300,1,60.045,NA
10,"D","mcar30","IntegrAO",0.47732715854803,0.797044163423606,0.0767295237368147,272,0.906666666666667,65.412,NA
10,"D","mcar50","IntegrAO",0.366347986456234,0.721367999160623,0.139275074478649,219,0.73,55.064,NA
10,"D","mar","IntegrAO",0.486454203771683,0.860867046942006,0.0673022598870057,263,0.876666666666667,60.207,NA
11,"D","complete","IntegrAO",0.521082192539767,0.788227309944526,0.05,300,1,69.253,NA
11,"D","mcar30","IntegrAO",0.515091183834781,0.77796944591538,0.0547301399469587,274,0.913333333333333,68.189,NA
11,"D","mcar50","IntegrAO",0.434287074612556,0.748228397282094,0.112384326200116,222,0.74,40.462,NA
11,"D","mar","IntegrAO",0.501335031254895,0.785192883780251,0.122719962176337,264,0.88,65.318,NA
12,"D","complete","IntegrAO",0.635810508051166,0.851525142454681,0.0666666666666666,300,1,69.774,NA
12,"D","mcar30","IntegrAO",0.542511240367617,0.824912346240146,0.0861168755154708,270,0.9,73.281,NA
12,"D","mcar50","IntegrAO",0.382580842793627,0.753715406265418,0.0954512905640725,216,0.72,26.86,NA
12,"D","mar","IntegrAO",0.485084707123265,0.810555028442335,0.132502030492562,251,0.836666666666667,40.156,NA
13,"D","complete","IntegrAO",0.58869484705837,0.850105204679116,0.08,300,1,68.951,NA
13,"D","mcar30","IntegrAO",0.45645676417817,0.743854985384489,0.0621893123446562,278,0.926666666666667,71.472,NA
13,"D","mcar50","IntegrAO",0.41672159423573,0.778948043409312,0.126981443918564,217,0.723333333333333,38.148,NA
13,"D","mar","IntegrAO",0.451029656370905,0.750769533695442,0.128701278442071,269,0.896666666666667,96.556,NA
14,"D","complete","IntegrAO",0.482051811602589,0.799972980321608,0.06,300,1,55.907,NA
14,"D","mcar30","IntegrAO",0.44777378153565,0.757644949870675,0.0898582815043013,267,0.89,28.021,NA
14,"D","mcar50","IntegrAO",0.415651892536591,0.792738744774975,0.0723262796712014,224,0.746666666666667,56.52,NA
14,"D","mar","IntegrAO",0.476799622857937,0.786186248362541,0.0759785206968306,260,0.866666666666667,44.653,NA
15,"D","complete","IntegrAO",0.526318996050193,0.759424036428783,0.12,300,1,79.77,NA
15,"D","mcar30","IntegrAO",0.470606907189311,0.750551309326537,0.0823225144749771,271,0.903333333333333,45.099,NA
15,"D","mcar50","IntegrAO",0.422669072885719,0.722427341563664,0.0667748917748918,218,0.726666666666667,57.155,NA
15,"D","mar","IntegrAO",0.452593287598208,0.771708870123598,0.153297580350924,258,0.86,72.028,NA
16,"D","complete","IntegrAO",0.489009661482887,0.706835566262373,0.0933333333333334,300,1,66.922,NA
16,"D","mcar30","IntegrAO",0.445713924207756,0.719503853454506,0.125378126091948,270,0.9,34.552,NA
16,"D","mcar50","IntegrAO",0.414903899572768,0.698630325761507,0.112655209807928,236,0.786666666666667,41.344,NA
16,"D","mar","IntegrAO",0.472989307255821,0.726974370769473,0.081897832724532,260,0.866666666666667,59.149,NA
17,"D","complete","IntegrAO",0.473106159428457,0.767841015884596,0.06,300,1,73.408,NA
17,"D","mcar30","IntegrAO",0.442486844648769,0.7326190439665,0.0723951453491095,272,0.906666666666667,63.628,NA
17,"D","mcar50","IntegrAO",0.408417052887752,0.735638769436648,0.148767190367288,228,0.76,23.704,NA
17,"D","mar","IntegrAO",0.477789494353444,0.761356721403094,0.0934895833333333,276,0.92,67.196,NA
18,"D","complete","IntegrAO",0.519528281213475,0.786284344550883,0.0866666666666666,300,1,60.937,NA
18,"D","mcar30","IntegrAO",0.489960981422665,0.816424953579547,0.0789869652698801,280,0.933333333333333,56.57,NA
18,"D","mcar50","IntegrAO",0.41103978865822,0.717306698279762,0.11962797205573,236,0.786666666666667,38.243,NA
18,"D","mar","IntegrAO",0.516802412059137,0.825316114338216,0.0839444186466476,258,0.86,65.517,NA
19,"D","complete","IntegrAO",0.39529986675975,0.630611438531764,0.0666666666666667,300,1,51.369,NA
19,"D","mcar30","IntegrAO",0.523014851298949,0.773789741371108,0.0950486728603189,274,0.913333333333333,80.064,NA
19,"D","mcar50","IntegrAO",0.390174917569587,0.71979834241989,0.12822049498611,221,0.736666666666667,77.483,NA
19,"D","mar","IntegrAO",0.39105290954449,0.715059582750827,0.0795288975230694,258,0.86,31.582,NA
20,"D","complete","IntegrAO",0.439079815918577,0.734400685852767,0.116666666666667,300,1,62.896,NA
20,"D","mcar30","IntegrAO",0.385402797066939,0.683413102650265,0.124654377880184,272,0.906666666666667,28.704,NA
20,"D","mcar50","IntegrAO",0.40484624865891,0.7235843388618,0.153168097840229,225,0.75,46.363,NA
20,"D","mar","IntegrAO",0.414482516829263,0.774700963622311,0.123180849091583,265,0.883333333333333,42.481,NA
21,"D","complete","IntegrAO",0.520278333889295,0.823136583391252,0.0533333333333333,300,1,68.822,NA
21,"D","mcar30","IntegrAO",0.478200816909171,0.779686700595859,0.0796002518463583,278,0.926666666666667,50.782,NA
21,"D","mcar50","IntegrAO",0.451290919569186,0.818296986106963,0.0612244897959184,216,0.72,49.927,NA
21,"D","mar","IntegrAO",0.477025817984527,0.814131767362288,0.0818565114226991,269,0.896666666666667,103.587,NA
22,"D","complete","IntegrAO",0.509326077364064,0.762127886992891,0.08,300,1,69.229,NA
22,"D","mcar30","IntegrAO",0.447793368743552,0.737457570812916,0.0742221014279838,269,0.896666666666667,33.805,NA
22,"D","mcar50","IntegrAO",0.409141557799059,0.701563742671546,0.128830905402914,224,0.746666666666667,30.532,NA
22,"D","mar","IntegrAO",0.45361112487554,0.72522533804718,0.0857108524736499,266,0.886666666666667,40.38,NA
23,"D","complete","IntegrAO",0.375953559810242,0.706396175071749,0.0533333333333333,300,1,77.137,NA
23,"D","mcar30","IntegrAO",0.51796667535865,0.80724590548027,0.0714415113871636,280,0.933333333333333,89.386,NA
23,"D","mcar50","IntegrAO",0.482055288121133,0.857428362045013,0.0552462887989204,233,0.776666666666667,87.67,NA
23,"D","mar","IntegrAO",0.506913013592135,0.835578500394684,0.0680011292355182,258,0.86,108.241,NA
24,"D","complete","IntegrAO",0.396829165286861,0.720613415997271,0.04,300,1,58.431,NA
24,"D","mcar30","IntegrAO",0.474405530480222,0.735719558272905,0.0524133286138478,273,0.91,50.889,NA
24,"D","mcar50","IntegrAO",0.384481482258755,0.709623373677046,0.123536299765808,242,0.806666666666667,56.484,NA
24,"D","mar","IntegrAO",0.469163384036584,0.737403534184166,0.0614892503805175,266,0.886666666666667,124.99,NA
25,"D","complete","IntegrAO",0.577439895855004,0.85346988498168,0.0666666666666667,300,1,63.244,NA
25,"D","mcar30","IntegrAO",0.450750205176377,0.837077168872824,0.0711084747065265,273,0.91,80.072,NA
25,"D","mcar50","IntegrAO",0.384882130377634,0.755404618274253,0.103600823618572,217,0.723333333333333,33.099,NA
25,"D","mar","IntegrAO",0.470333993478268,0.809903303728875,0.0838588338416291,269,0.896666666666667,76.714,NA
26,"D","complete","IntegrAO",0.470940210303761,0.762278695284337,0.0833333333333333,300,1,65.351,NA
26,"D","mcar30","IntegrAO",0.405703973815213,0.756918552985142,0.109329710144928,279,0.93,48.638,NA
26,"D","mcar50","IntegrAO",0.430962740600469,0.744452333187046,0.0877769135482384,234,0.78,37.87,NA
26,"D","mar","IntegrAO",0.436683129040347,0.751033673843458,0.103329815829816,266,0.886666666666667,36.831,NA
27,"D","complete","IntegrAO",0.439595796241635,0.740211998460896,0.0633333333333333,300,1,56.081,NA
27,"D","mcar30","IntegrAO",0.472796099441999,0.777560754264473,0.0916083916083916,263,0.876666666666667,54.613,NA
27,"D","mcar50","IntegrAO",0.450182113877271,0.730466909144423,0.079175180419094,226,0.753333333333333,65.852,NA
27,"D","mar","IntegrAO",0.43106483577543,0.762513678200111,0.121949659533825,269,0.896666666666667,57.164,NA
28,"D","complete","IntegrAO",0.527612098190607,0.821896786509175,0.0433333333333333,300,1,59.327,NA
28,"D","mcar30","IntegrAO",0.448812454031618,0.709053289081386,0.0699307712215321,275,0.916666666666667,68.218,NA
28,"D","mcar50","IntegrAO",0.430429272114661,0.708397554984193,0.0889602954843778,239,0.796666666666667,81.432,NA
28,"D","mar","IntegrAO",0.409984129061196,0.740358424036619,0.188037337263572,256,0.853333333333333,85.083,NA
29,"D","complete","IntegrAO",0.366392064432476,0.727184040983487,0.126666666666667,300,1,69.973,NA
29,"D","mcar30","IntegrAO",0.43405932934563,0.757540544354589,0.131766223162426,275,0.916666666666667,70.08,NA
29,"D","mcar50","IntegrAO",0.380384261760895,0.726500741046051,0.130535314541551,235,0.783333333333333,56.591,NA
29,"D","mar","IntegrAO",0.461414211648139,0.721523196584461,0.0636437002527088,262,0.873333333333333,92.238,NA
30,"D","complete","IntegrAO",0.587276504665869,0.879123024188119,0.0533333333333333,300,1,58.997,NA
30,"D","mcar30","IntegrAO",0.525025477961774,0.884034948443591,0.049752865016184,279,0.93,81.339,NA
30,"D","mcar50","IntegrAO",0.457970245838288,0.83686739559861,0.057716214332187,224,0.746666666666667,29.219,NA
30,"D","mar","IntegrAO",0.495572359818814,0.842490161107825,0.062065651717291,261,0.87,24.751,NA
31,"D","complete","IntegrAO",0.488597123126091,0.739207682139872,0.09,300,1,66.273,NA
31,"D","mcar30","IntegrAO",0.449770449461903,0.735080202471205,0.0875560731538992,277,0.923333333333333,34.949,NA
31,"D","mcar50","IntegrAO",0.368433037992913,0.678049712850307,0.142006274233649,221,0.736666666666667,73.46,NA
31,"D","mar","IntegrAO",0.367380688709078,0.727013335245068,0.196270604690539,256,0.853333333333333,54.148,NA
32,"D","complete","IntegrAO",0.627512103094115,0.838512505104409,0.0733333333333333,300,1,63.24,NA
32,"D","mcar30","IntegrAO",0.550644055468611,0.818989426042199,0.115443121000886,268,0.893333333333333,52.994,NA
32,"D","mcar50","IntegrAO",0.47882031746899,0.800966184798994,0.117513611615245,221,0.736666666666667,31.855,NA
32,"D","mar","IntegrAO",0.498179890778836,0.774248087825243,0.0789437012263099,255,0.85,36.37,NA
33,"D","complete","IntegrAO",0.593441771266073,0.834690700144782,0.06,300,1,84.048,NA
33,"D","mcar30","IntegrAO",0.595915925310095,0.861269220332268,0.0652962386877828,265,0.883333333333333,65.384,NA
33,"D","mcar50","IntegrAO",0.513434620993914,0.825984993355519,0.0724182181643086,223,0.743333333333333,82.549,NA
33,"D","mar","IntegrAO",0.534099355185905,0.800708299335212,0.0742101733206255,258,0.86,80.204,NA
34,"D","complete","IntegrAO",0.4835913337723,0.755008773001091,0.0833333333333333,300,1,63.816,NA
34,"D","mcar30","IntegrAO",0.443179379046874,0.756111191062794,0.0734793588054458,277,0.923333333333333,40.263,NA
34,"D","mcar50","IntegrAO",0.405734288667438,0.709743300526604,0.124050639992839,230,0.766666666666667,63.286,NA
34,"D","mar","IntegrAO",0.467241171476918,0.785630713237918,0.0977182232903057,256,0.853333333333333,54.504,NA
35,"D","complete","IntegrAO",0.667621684981993,0.867395477033575,0.04,300,1,94.946,NA
35,"D","mcar30","IntegrAO",0.477868515745684,0.769759604095291,0.0823873622254341,266,0.886666666666667,105.84,NA
35,"D","mcar50","IntegrAO",0.494217783740561,0.858992979840433,0.0604903184542538,228,0.76,49.021,NA
35,"D","mar","IntegrAO",0.419992509700296,0.759461421923804,0.228846153846154,272,0.906666666666667,86.455,NA
36,"D","complete","IntegrAO",0.399715356873832,0.739277997164448,0.06,300,1,33.194,NA
36,"D","mcar30","IntegrAO",0.50024626489475,0.850335447134111,0.0729166666666667,285,0.95,64.211,NA
36,"D","mcar50","IntegrAO",0.445796578424101,0.792380254188901,0.0923011979100293,232,0.773333333333333,34.473,NA
36,"D","mar","IntegrAO",0.50759903846572,0.778786198491698,0.0958825559863994,263,0.876666666666667,54.091,NA
37,"D","complete","IntegrAO",0.564262669951422,0.790953374105585,0.0366666666666667,300,1,89.102,NA
37,"D","mcar30","IntegrAO",0.57444583819904,0.85915560248289,0.0534335238484044,281,0.936666666666667,63.556,NA
37,"D","mcar50","IntegrAO",0.375145473670605,0.727112275783562,0.166091954022988,234,0.78,60.805,NA
37,"D","mar","IntegrAO",0.464742585146238,0.755595952789187,0.066837355946945,271,0.903333333333333,28.558,NA
38,"D","complete","IntegrAO",0.560428262383679,0.791292065386851,0.116666666666667,300,1,76.533,NA
38,"D","mcar30","IntegrAO",0.44808316671135,0.778245115144407,0.0933586815007693,278,0.926666666666667,75.575,NA
38,"D","mcar50","IntegrAO",0.416051839052824,0.681724328641247,0.118134236453202,229,0.763333333333333,78.506,NA
38,"D","mar","IntegrAO",0.493376722907576,0.821290920091853,0.0761895330655156,260,0.866666666666667,56.757,NA
39,"D","complete","IntegrAO",0.597665767954503,0.823023263723631,0.0633333333333333,300,1,66.927,NA
39,"D","mcar30","IntegrAO",0.468408935864576,0.803293644122012,0.0726715148590149,274,0.913333333333333,49.566,NA
39,"D","mcar50","IntegrAO",0.36165151890138,0.759885467170342,0.099343343894935,221,0.736666666666667,38.834,NA
39,"D","mar","IntegrAO",0.476787280523645,0.799063040791316,0.10152611062751,263,0.876666666666667,34.418,NA
40,"D","complete","IntegrAO",0.558124789721131,0.785174366210672,0.0833333333333333,300,1,75.7,NA
40,"D","mcar30","IntegrAO",0.508933116047167,0.73332033876722,0.111781002522309,269,0.896666666666667,51.383,NA
40,"D","mcar50","IntegrAO",0.451500922718714,0.741669698575912,0.110944294496926,236,0.786666666666667,61.336,NA
40,"D","mar","IntegrAO",0.430765584849745,0.755169007814794,0.115619241251932,266,0.886666666666667,80.268,NA
41,"D","complete","IntegrAO",0.410610849017268,0.728830779510212,0.106666666666667,300,1,67.552,NA
41,"D","mcar30","IntegrAO",0.372218104410451,0.71232829509359,0.146769596597539,273,0.91,40.389,NA
41,"D","mcar50","IntegrAO",0.293827978193916,0.648425675929982,0.143835971390151,226,0.753333333333333,34.379,NA
41,"D","mar","IntegrAO",0.412609713835563,0.756918875237857,0.10945715177334,265,0.883333333333333,35.465,NA
42,"D","complete","IntegrAO",0.552062178754569,0.872993015801867,0.05,300,1,74.389,NA
42,"D","mcar30","IntegrAO",0.475982841147825,0.756663941390424,0.0717464205522993,279,0.93,45.171,NA
42,"D","mcar50","IntegrAO",0.436260834299877,0.755445919523442,0.0799832718588925,223,0.743333333333333,60.183,NA
42,"D","mar","IntegrAO",0.524461864154053,0.809602649603752,0.0769480006322112,263,0.876666666666667,93.636,NA
43,"D","complete","IntegrAO",0.448680851172441,0.740855051820902,0.0833333333333333,300,1,71.808,NA
43,"D","mcar30","IntegrAO",0.381781774708457,0.721767722579297,0.169176003734827,262,0.873333333333333,50.43,NA
43,"D","mcar50","IntegrAO",0.376523231274101,0.673061476523785,0.122296997895203,219,0.73,51.774,NA
43,"D","mar","IntegrAO",0.430612063117656,0.814419212121986,0.121633486057167,264,0.88,53.592,NA
44,"D","complete","IntegrAO",0.565370756742056,0.787970934458313,0.0566666666666666,300,1,77.861,NA
44,"D","mcar30","IntegrAO",0.550509247503759,0.812979138585282,0.0730970418470419,267,0.89,51.72,NA
44,"D","mcar50","IntegrAO",0.468306342863805,0.825768508597225,0.0639442608582359,225,0.75,46.389,NA
44,"D","mar","IntegrAO",0.488381821051792,0.804773668471468,0.0840943086925998,258,0.86,41.281,NA
45,"D","complete","IntegrAO",0.606118449360216,0.886567763458551,0.0233333333333333,300,1,73.135,NA
45,"D","mcar30","IntegrAO",0.565116909243799,0.842524268570235,0.0698079703913212,264,0.88,42.486,NA
45,"D","mcar50","IntegrAO",0.502789263830197,0.824563166205131,0.0619965227470299,225,0.75,60.508,NA
45,"D","mar","IntegrAO",0.599455880302206,0.879729394195492,0.0481111057972054,261,0.87,88.923,NA
46,"D","complete","IntegrAO",0.458655386388342,0.780723362315606,0.06,300,1,81.78,NA
46,"D","mcar30","IntegrAO",0.487494082905718,0.770056564143071,0.0742413689596788,272,0.906666666666667,59.874,NA
46,"D","mcar50","IntegrAO",0.487185314840072,0.799507116843333,0.0572684359203093,231,0.77,44.387,NA
46,"D","mar","IntegrAO",0.464621702351183,0.792977749693912,0.137101548269581,265,0.883333333333333,96.203,NA
47,"D","complete","IntegrAO",0.631766232367974,0.875769679756442,0.0466666666666667,300,1,68.496,NA
47,"D","mcar30","IntegrAO",0.465165971684118,0.78646808096964,0.115482279868469,278,0.926666666666667,29.627,NA
47,"D","mcar50","IntegrAO",0.543750538416791,0.891638501715172,0.0467657342657343,220,0.733333333333333,74.461,NA
47,"D","mar","IntegrAO",0.450921293973431,0.771073107870527,0.129166666666667,270,0.9,70.838,NA
48,"D","complete","IntegrAO",0.225548082802011,0.603071092896254,0.213333333333333,300,1,83.703,NA
48,"D","mcar30","IntegrAO",0.48102838802575,0.741119099566747,0.0952297915213516,272,0.906666666666667,65.314,NA
48,"D","mcar50","IntegrAO",0.494330927423692,0.847132049287065,0.0568031189083821,214,0.713333333333333,30.276,NA
48,"D","mar","IntegrAO",0.542540989311731,0.775707971448441,0.190166614016446,254,0.846666666666667,34.241,NA
